# freq 	 sqrt(Sn)
2.069390e+03	7.722536e-25
2.074162e+03	7.744016e-25
2.078945e+03	7.765590e-25
2.083739e+03	7.787259e-25
2.088544e+03	7.809023e-25
2.093360e+03	7.830883e-25
2.098188e+03	7.852839e-25
2.103026e+03	7.874894e-25
2.107876e+03	7.897046e-25
2.112736e+03	7.919298e-25
2.117608e+03	7.941650e-25
2.122492e+03	7.964103e-25
2.127386e+03	7.986657e-25
2.132292e+03	8.009314e-25
2.137209e+03	8.032074e-25
2.142137e+03	8.054940e-25
2.147077e+03	8.077928e-25
2.152028e+03	8.100984e-25
2.156991e+03	8.124165e-25
2.161965e+03	8.147455e-25
2.166950e+03	8.170854e-25
2.171947e+03	8.194362e-25
2.176956e+03	8.217981e-25
2.181976e+03	8.241712e-25
2.187008e+03	8.265555e-25
2.192051e+03	8.289512e-25
2.197106e+03	8.313583e-25
2.202172e+03	8.337770e-25
2.207251e+03	8.362074e-25
2.212340e+03	8.386496e-25
2.217442e+03	8.411036e-25
2.222556e+03	8.435696e-25
2.227681e+03	8.460478e-25
2.232818e+03	8.485382e-25
2.237967e+03	8.510409e-25
2.243128e+03	8.535560e-25
2.248300e+03	8.560838e-25
2.253485e+03	8.586242e-25
2.258681e+03	8.611775e-25
2.263890e+03	8.637437e-25
2.269110e+03	8.663230e-25
2.274343e+03	8.689155e-25
2.279588e+03	8.715213e-25
2.284844e+03	8.741444e-25
2.290113e+03	8.767810e-25
2.295394e+03	8.794315e-25
2.300688e+03	8.820958e-25
2.305993e+03	8.847741e-25
2.311311e+03	8.874666e-25
2.316640e+03	8.901734e-25
2.321983e+03	8.928947e-25
2.327337e+03	8.956305e-25
2.332704e+03	8.983812e-25
2.338083e+03	9.011468e-25
2.343475e+03	9.039275e-25
2.348879e+03	9.067235e-25
2.354296e+03	9.095349e-25
2.359724e+03	9.123619e-25
2.365166e+03	9.152047e-25
2.370620e+03	9.180634e-25
2.376087e+03	9.209383e-25
2.381566e+03	9.238298e-25
2.387058e+03	9.267376e-25
2.392563e+03	9.296617e-25
2.398080e+03	9.326031e-25
2.403610e+03	9.355616e-25
2.409153e+03	9.385374e-25
2.414708e+03	9.415307e-25
2.420276e+03	9.445417e-25
2.425858e+03	9.475707e-25
2.431452e+03	9.506179e-25
2.437059e+03	9.536835e-25
2.442678e+03	9.567676e-25
2.448311e+03	9.598707e-25
2.453957e+03	9.629929e-25
2.459616e+03	9.661344e-25
2.465288e+03	9.692956e-25
2.470973e+03	9.724766e-25
2.476671e+03	9.756777e-25
2.482382e+03	9.788992e-25
2.488106e+03	9.821414e-25
2.493844e+03	9.854045e-25
2.499595e+03	9.886888e-25
2.505359e+03	9.919946e-25
2.511136e+03	9.953223e-25
2.516927e+03	9.986721e-25
2.522731e+03	1.002044e-24
2.528549e+03	1.005439e-24
2.534379e+03	1.008857e-24
2.540224e+03	1.012299e-24
2.546081e+03	1.015764e-24
2.551953e+03	1.019253e-24
2.557838e+03	1.022767e-24
2.563736e+03	1.026305e-24
2.569648e+03	1.029869e-24
2.575574e+03	1.033459e-24
2.581513e+03	1.037074e-24
2.587466e+03	1.040716e-24
2.593433e+03	1.044384e-24
2.599413e+03	1.048080e-24
2.605407e+03	1.051803e-24
2.611416e+03	1.055555e-24
2.617437e+03	1.059335e-24
2.623473e+03	1.063149e-24
2.629523e+03	1.066982e-24
2.635587e+03	1.070851e-24
2.641664e+03	1.074749e-24
2.647756e+03	1.078679e-24
2.653862e+03	1.082641e-24
2.659982e+03	1.086634e-24
2.666116e+03	1.090661e-24
2.672264e+03	1.094720e-24
2.678426e+03	1.098813e-24
2.684602e+03	1.102941e-24
2.690793e+03	1.107104e-24
2.696998e+03	1.111302e-24
2.703217e+03	1.115537e-24
2.709451e+03	1.119808e-24
2.715699e+03	1.124118e-24
2.721961e+03	1.128466e-24
2.728238e+03	1.132853e-24
2.734530e+03	1.137280e-24
2.740836e+03	1.141747e-24
2.747156e+03	1.146256e-24
2.753491e+03	1.150808e-24
2.759840e+03	1.155403e-24
2.766205e+03	1.160042e-24
2.772584e+03	1.164725e-24
2.778977e+03	1.169455e-24
2.785385e+03	1.174232e-24
2.791809e+03	1.179056e-24
2.798247e+03	1.183930e-24
2.804699e+03	1.188853e-24
2.811167e+03	1.193828e-24
2.817650e+03	1.198855e-24
2.824147e+03	1.203935e-24
2.830660e+03	1.209069e-24
2.837187e+03	1.214260e-24
2.843730e+03	1.219507e-24
2.850287e+03	1.224813e-24
2.856860e+03	1.230179e-24
2.863448e+03	1.235606e-24
2.870051e+03	1.241095e-24
2.876670e+03	1.246649e-24
2.883303e+03	1.252269e-24
2.889952e+03	1.257956e-24
2.896616e+03	1.263712e-24
2.903296e+03	1.269539e-24
2.909991e+03	1.275439e-24
2.916702e+03	1.281414e-24
2.923427e+03	1.287464e-24
2.930169e+03	1.293594e-24
2.936926e+03	1.299804e-24
2.943698e+03	1.306097e-24
2.950487e+03	1.312475e-24
2.957290e+03	1.318940e-24
2.964110e+03	1.325495e-24
2.970945e+03	1.332143e-24
2.977796e+03	1.338886e-24
2.984663e+03	1.345727e-24
2.991546e+03	1.352668e-24
2.998444e+03	1.359713e-24
3.005359e+03	1.366865e-24
3.012289e+03	1.374127e-24
3.019235e+03	1.381502e-24
3.026198e+03	1.388994e-24
3.033176e+03	1.396607e-24
3.040171e+03	1.404344e-24
3.047181e+03	1.412210e-24
3.054208e+03	1.420208e-24
3.061251e+03	1.428343e-24
3.068311e+03	1.436619e-24
3.075386e+03	1.445042e-24
3.082478e+03	1.453616e-24
3.089586e+03	1.462346e-24
3.096711e+03	1.471239e-24
3.103852e+03	1.480299e-24
3.111009e+03	1.489532e-24
3.118183e+03	1.498946e-24
3.125374e+03	1.508546e-24
3.132581e+03	1.518339e-24
3.139805e+03	1.528334e-24
3.147045e+03	1.538536e-24
3.154302e+03	1.548955e-24
3.161576e+03	1.559599e-24
3.168867e+03	1.570476e-24
3.176174e+03	1.581597e-24
3.183499e+03	1.592970e-24
3.190840e+03	1.604607e-24
3.198198e+03	1.616518e-24
3.205573e+03	1.628715e-24
3.212965e+03	1.641210e-24
3.220374e+03	1.654016e-24
3.227800e+03	1.667146e-24
3.235244e+03	1.680616e-24
3.242704e+03	1.694439e-24
3.250182e+03	1.708634e-24
3.257677e+03	1.723215e-24
3.265189e+03	1.738203e-24
3.272718e+03	1.753616e-24
3.280265e+03	1.769474e-24
3.287830e+03	1.785799e-24
3.295412e+03	1.802615e-24
3.303011e+03	1.819945e-24
3.310628e+03	1.837817e-24
3.318262e+03	1.856257e-24
3.325914e+03	1.875296e-24
3.333583e+03	1.894966e-24
3.341271e+03	1.915300e-24
3.348976e+03	1.936333e-24
3.356698e+03	1.958106e-24
3.364439e+03	1.980659e-24
3.372197e+03	2.004035e-24
3.379974e+03	2.028283e-24
3.387768e+03	2.053453e-24
3.395580e+03	2.079598e-24
3.403410e+03	2.106777e-24
3.411259e+03	2.135052e-24
3.419125e+03	2.164489e-24
3.427010e+03	2.195161e-24
3.434912e+03	2.227142e-24
3.442833e+03	2.260515e-24
3.450772e+03	2.295369e-24
3.458730e+03	2.331796e-24
3.466706e+03	2.369897e-24
3.474700e+03	2.409780e-24
3.482713e+03	2.451558e-24
3.490744e+03	2.495353e-24
3.498794e+03	2.541294e-24
3.506862e+03	2.589517e-24
3.514949e+03	2.640164e-24
3.523054e+03	2.693384e-24
3.531178e+03	2.749331e-24
3.539321e+03	2.808160e-24
3.547483e+03	2.870031e-24
3.555664e+03	2.935096e-24
3.563863e+03	3.003503e-24
3.572081e+03	3.075383e-24
3.580318e+03	3.150843e-24
3.588575e+03	3.229954e-24
3.596850e+03	3.312738e-24
3.605144e+03	3.399143e-24
3.613458e+03	3.489021e-24
3.621791e+03	3.582099e-24
3.630142e+03	3.677937e-24
3.638514e+03	3.775891e-24
3.646904e+03	3.875062e-24
3.655314e+03	3.974250e-24
3.663743e+03	4.071913e-24
3.672191e+03	4.166132e-24
3.680660e+03	4.254612e-24
3.689147e+03	4.334716e-24
3.697654e+03	4.403559e-24
3.706181e+03	4.458162e-24
3.714728e+03	4.495671e-24
3.723294e+03	4.513627e-24
3.731880e+03	4.510236e-24
3.740486e+03	4.484608e-24
3.749111e+03	4.436898e-24
3.757757e+03	4.368318e-24
3.766422e+03	4.281021e-24
3.775108e+03	4.177867e-24
3.783813e+03	4.062135e-24
3.792538e+03	3.937226e-24
3.801284e+03	3.806415e-24
3.810050e+03	3.672664e-24
3.818836e+03	3.538510e-24
3.827642e+03	3.406024e-24
3.836469e+03	3.276824e-24
3.845316e+03	3.152106e-24
3.854183e+03	3.032703e-24
3.863071e+03	2.919151e-24
3.871979e+03	2.811745e-24
3.880908e+03	2.710598e-24
3.889857e+03	2.615684e-24
3.898827e+03	2.526877e-24
3.907818e+03	2.443979e-24
3.916829e+03	2.366750e-24
3.925862e+03	2.294919e-24
3.934915e+03	2.228199e-24
3.943989e+03	2.166299e-24
3.953084e+03	2.108931e-24
3.962199e+03	2.055812e-24
3.971336e+03	2.006668e-24
3.980494e+03	1.961239e-24
3.989673e+03	1.919276e-24
3.998873e+03	1.880547e-24
4.008095e+03	1.844829e-24
4.017338e+03	1.811918e-24
4.026602e+03	1.781618e-24
4.035887e+03	1.753751e-24
4.045194e+03	1.728147e-24
4.054522e+03	1.704658e-24
4.063872e+03	1.683112e-24
4.073243e+03	1.663399e-24
4.082636e+03	1.645385e-24
4.092051e+03	1.628952e-24
4.101487e+03	1.613991e-24
4.110945e+03	1.600402e-24
4.120425e+03	1.588089e-24
4.129927e+03	1.576967e-24
4.139450e+03	1.566953e-24
4.148996e+03	1.557973e-24
4.158563e+03	1.549958e-24
4.168153e+03	1.542841e-24
4.177765e+03	1.536565e-24
4.187399e+03	1.531071e-24
4.197055e+03	1.526309e-24
4.206734e+03	1.522231e-24
4.216434e+03	1.518792e-24
4.226157e+03	1.515951e-24
4.235903e+03	1.513669e-24
4.245671e+03	1.511910e-24
4.255462e+03	1.510641e-24
4.265275e+03	1.509832e-24
4.275110e+03	1.509453e-24
4.284969e+03	1.509478e-24
4.294850e+03	1.509883e-24
4.304754e+03	1.510643e-24
4.314681e+03	1.511738e-24
4.324630e+03	1.513148e-24
4.334603e+03	1.514854e-24
4.344599e+03	1.516839e-24
4.354617e+03	1.519087e-24
4.364659e+03	1.521582e-24
4.374724e+03	1.524312e-24
4.384812e+03	1.527262e-24
4.394924e+03	1.530421e-24
4.405058e+03	1.533777e-24
4.415216e+03	1.537320e-24
4.425398e+03	1.541041e-24
4.435603e+03	1.544929e-24
4.445832e+03	1.548976e-24
4.456084e+03	1.553175e-24
4.466359e+03	1.557517e-24
4.476659e+03	1.561997e-24
4.486982e+03	1.566606e-24
4.497329e+03	1.571340e-24
4.507700e+03	1.576193e-24
4.518095e+03	1.581159e-24
4.528514e+03	1.586234e-24
4.538956e+03	1.591412e-24
4.549423e+03	1.596689e-24
4.559914e+03	1.602062e-24
4.570429e+03	1.607526e-24
4.580969e+03	1.613079e-24
4.591533e+03	1.618716e-24
4.602121e+03	1.624435e-24
4.612733e+03	1.630232e-24
4.623370e+03	1.636106e-24
4.634032e+03	1.642053e-24
4.644718e+03	1.648071e-24
4.655429e+03	1.654158e-24
4.666164e+03	1.660312e-24
4.676924e+03	1.666532e-24
4.687709e+03	1.672814e-24
4.698519e+03	1.679158e-24
4.709354e+03	1.685562e-24
4.720214e+03	1.692024e-24
4.731099e+03	1.698544e-24
4.742009e+03	1.705120e-24
4.752944e+03	1.711750e-24
4.763904e+03	1.718434e-24
4.774890e+03	1.725171e-24
4.785900e+03	1.731960e-24
4.796937e+03	1.738800e-24
4.807999e+03	1.745690e-24
4.819086e+03	1.752629e-24
4.830199e+03	1.759618e-24
4.841337e+03	1.766654e-24
4.852501e+03	1.773739e-24
4.863691e+03	1.780870e-24
4.874907e+03	1.788048e-24
4.886149e+03	1.795273e-24
4.897416e+03	1.802543e-24
4.908710e+03	1.809860e-24
4.920029e+03	1.817221e-24
4.931375e+03	1.824628e-24
4.942747e+03	1.832080e-24
4.954145e+03	1.839577e-24
4.965569e+03	1.847119e-24
4.977019e+03	1.854705e-24
4.988497e+03	1.862336e-24
5.000000e+03	1.870011e-24
